,name,average_rating,user,user_rating,comment,url,target
0,후계동,4.5,ㅇㅇ,5.0,❤️❤️❤️❤️❤️,https://place.map.kakao.com/1183957472,1
1,후계동,4.5,핑구,5.0,오래 해주세요🙏,https://place.map.kakao.com/1183957472,1
2,후계동,4.5,:ᴅ,3.0,웨이팅해서 먹을 맛은 아니에요… 닭보쌈은 보통이었고 비빔국수라고 해서 당연히 국물 없을 줄 알고 시켰는데 국물이 있어서 당황했고 너무 밍밍했어요.,https://place.map.kakao.com/1183957472,0
3,후계동,4.5,Vin,5.0,와 여길 왜 이제알았죠! 너무맛있고 반찬 하나하나 다 맛있네요!! 자주 갈게요!,https://place.map.kakao.com/1183957472,1
4,후계동,4.5,손민영,5.0,오늘의 메뉴 너무 좋아요. 어쩜 갖가지 닭요리를 그렇게 잘하시죠?!! 이런 리뷰 잘 안 남기는데 상수역 근처 제 최애 맛집입니다. 사진은 태국식 볶음밥이랑 쌀국수 나왔을 때예요,https://place.map.kakao.com/1183957472,1
5,후계동,4.5,장슐랭가이드,1.0,여기서 밥먹고 둘다 장염걸림;;,https://place.map.kakao.com/1183957472,0
6,후계동,4.5,이우진,5.0,최애 식당진짜 다 맛있고 가격이 엄청 착함오늘의 메뉴라고 매일 새로운 메뉴가 준비되니까 자주가도 메뉴가 안질림음식에 과일 꼭 나오구 그것도 매일 조금씩 구성이 다름,https://place.map.kakao.com/1183957472,1
7,후계동,4.5,정찰병,4.0,다음부터 사장님 김치볶음밥하지마세요. ㅠ ㅜ 라면만 하세요!하실꺼면 진짜 딴거말고 김치랑 밥만 넣어서 해주세요.그게 더 맛있을꺼같아요!,https://place.map.kakao.com/1183957472,1
8,후계동,4.5,쿠집사,5.0,이렇게 맛있어도 되나 할 정도로 맛있어요ㅎㅎ,https://place.map.kakao.com/1183957472,1
9,후계동,4.5,Sungjin Ji,5.0,"오늘의 메뉴닭 카레라이스+미니 어묵 우동둘 다 맛있다. 카레는 일본식 아니고 우리식, 우동 어묵은 그냥 싸구려 오뎅인데 국물 맛은 일본식에 가까운데 독특한 맛.젊은 친구가 닭요리 장인일세.아직 닭보쌈 못 먹어봤는데 먹어보고 싶음.",https://place.map.kakao.com/1183957472,1
10,후계동,4.5,손손,5.0,닭보쌈이 특히 예술. 매일 해주시면 좋겠는데 오늘의메뉴여야 맛볼 수 있음,https://place.map.kakao.com/1183957472,1
11,후계동,4.5,김민규,5.0,맛도 좋고 가격도 좋고 사장님도 친절해요,https://place.map.kakao.com/1183957472,1
12,후계동,4.5,김지은,5.0,닭요리 기인이 있는 맛집,https://place.map.kakao.com/1183957472,1
13,카미야,4.3,팽도리,5.0,제가 또간집 본 다음에 친구들 다 여기 데려오고있어요 아 또 언제가지 너무마시써,https://place.map.kakao.com/12771116,1
14,카미야,4.3,june,5.0,,https://place.map.kakao.com/12771116,1
15,카미야,4.3,삼계탕,5.0,오코노미야끼 돈까스 대존맛💖우동 나온 것 조금 맛 봤는데 너무 맛있어서 이 담에 가면 냉우동 시키려구요!!!!,https://place.map.kakao.com/12771116,1
16,카미야,4.3,김소현,4.0,맛있는 생선까스~,https://place.map.kakao.com/12771116,1
17,카미야,4.3,정히를따르라,4.0,오꼬노미야기소스동냉모밀세트기다림도테이블링해서그리길게느껴지지않았음맛은다평타하지만조금짜다3.5점,https://place.map.kakao.com/12771116,1
18,카미야,4.3,윤희키,4.0,"*** 정리해 드립니다 ***여기는 홍대생 명예학식입니다. 요즘 유튜브 나와서 웨이팅이 심해졌는데맛있지만 외부인분들이 오셔서 한두시간 웨이팅하시면서 먹을 맛집은 아닙니다.유튜브 보시고 기대치만 높아져서 별점 테러당하는 모습도 보고싶지 않습니다. 유튜버분들, 홍익대 학생들이 밥 먹을 곳을 지켜주세요.학식 먹기 싫습니다..",https://place.map.kakao.com/12771116,1
19,카미야,4.3,소은,1.0,"웨이팅은 알았지만 자리들어오고나서도 음식이 30분이후에 나왔습니다,, 그런부분은 미리 안내를 해줬으면 안기다렸을텐데 그리고 기다리는동안 기름냄새 너무맡아서 역겨웠어요 환기에 신경을 좀 쓰면좋겠네요여튼 기다릴만큼 맛있지않음",https://place.map.kakao.com/12771116,0
20,카미야,4.3,드디어,4.0,찾았다,https://place.map.kakao.com/12771116,1
21,카미야,4.3,ㅇㅅ,5.0,,https://place.map.kakao.com/12771116,1
22,카미야,4.3,Lckpo,3.0,,https://place.map.kakao.com/12771116,0
23,카미야,4.3,차민호,4.0,홍대에 이 가격에 이만큼 하는 카츠집 없다고 봅니다. 다만 웨이팅해서 먹을 정도는 절대 아님,https://place.map.kakao.com/12771116,1
24,카미야,4.3,홍민지,5.0,여기는 정말정말 모든 메뉴가 다 맛있어요! 오로시히레카츠랑 오코노미카츠를 주로 먹습니당👍🏻,https://place.map.kakao.com/12771116,1
25,카미야,4.3,쿠로미 노트,5.0,(22.09.nn)친구 데려왔는데 개좋아함(22.04.19)모가몬지 모르겠지만 체다치즈동 먹엇서영나온다고 바빠서 못썼는데 진짜 쫀맛ㄹ임이거 하나시키니까 우동도 나오는데탱글보들 네글자만 적습니다,https://place.map.kakao.com/12771116,1
26,카미야,4.3,,5.0,진짜 맛있어요 ㅎㅎ2000원 추가해서 미니우동도 꼭 드세여 다들,https://place.map.kakao.com/12771116,1
27,카미야,4.3,조용준,5.0,신선하고 정갈한 맛대기 기본,https://place.map.kakao.com/12771116,1
28,카미야,4.3,서울큐레이터,3.0,,https://place.map.kakao.com/12771116,0
29,카미야,4.3,구,1.0,ㅠㅠ 오랜만에 갔는데 너무 맛없어져서 속상튀김옷이 바삭하지 않고 두꺼워요,https://place.map.kakao.com/12771116,0
30,카미야,4.3,마슐랭,1.0,여기 먹을 바에 다른 데 감.. 예전에 비해 맛퀄리티가 떨어짐..,https://place.map.kakao.com/12771116,0
31,카미야,4.3,그럴만두,1.0,,https://place.map.kakao.com/12771116,0
32,카미야,4.3,😳,5.0,돈까스 양도 적절하고 잡냄새도 안나서 정말 좋았어요!,https://place.map.kakao.com/12771116,1
33,카미야,4.3,햄버거감별사,5.0,가성비갑 고기 진짜 부드러움,https://place.map.kakao.com/12771116,1
34,카미야,4.3,홍밥러,5.0,가격 대비 이만한 돈까스가 없음.튀김 퀄리티 훌륭하고 고기도 두꺼움안심 등심 치즈 치킨 다~ 먹어봤는데 안심이 제일 맛있음.*더 맛있게 먹는 팁소스에 깨를 아주아주 많이 갈아 넣으면 소스가 업그레이드 됩니다.,https://place.map.kakao.com/12771116,1
